,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.4260317460317461,0.4536507936507937,0.38952380952380955,0.4087301587301587,0.4853968253968254,0.5087301587301587,0.5076190476190476,0.4698412698412699,0.4536507936507937,0.4238095238095238,0.4198412698412698,0.4576190476190476,0.49317460317460315,0.43079365079365084,0.4373015873015873,0.5044444444444444,0.5704761904761905,0.5473015873015873
UAE-Large-V1,0.4260317460317461,1.0,0.5685714285714285,0.7485714285714287,0.48301587301587295,0.39444444444444443,0.4244444444444444,0.3999999999999999,0.4641269841269841,0.4349206349206349,0.49920634920634915,0.47444444444444434,0.4355555555555555,0.44428571428571423,0.92,0.37301587301587297,0.4396825396825397,0.46349206349206346,0.46492063492063496
bge-base-en-v1.5,0.4536507936507937,0.5685714285714285,1.0,0.5734920634920635,0.5285714285714286,0.525079365079365,0.4698412698412698,0.46873015873015866,0.46634920634920635,0.5857142857142856,0.5061904761904761,0.4585714285714285,0.4536507936507936,0.47650793650793644,0.6066666666666667,0.47587301587301584,0.49031746031746026,0.5234920634920635,0.526031746031746
bge-large-en-v1.5,0.38952380952380955,0.7485714285714287,0.5734920634920635,1.0,0.42126984126984124,0.4244444444444444,0.4615873015873016,0.396031746031746,0.48253968253968244,0.42063492063492064,0.44920634920634916,0.4458730158730158,0.4657142857142857,0.42999999999999994,0.7390476190476192,0.3920634920634921,0.4095238095238095,0.4807936507936508,0.43634920634920626
bge-small-en-v1.5,0.4087301587301587,0.48301587301587295,0.5285714285714286,0.42126984126984124,1.0,0.47650793650793644,0.45746031746031746,0.5019047619047619,0.4411111111111111,0.47857142857142854,0.4871428571428571,0.6538095238095238,0.39666666666666667,0.39269841269841266,0.5114285714285713,0.430952380952381,0.3904761904761904,0.4680952380952381,0.4873015873015873
e5-base-v2,0.4853968253968254,0.39444444444444443,0.525079365079365,0.4244444444444444,0.47650793650793644,1.0,0.5714285714285714,0.5833333333333333,0.5604761904761905,0.4655555555555555,0.3396825396825397,0.4338095238095238,0.4773015873015873,0.46079365079365076,0.4149206349206349,0.44920634920634916,0.4544444444444444,0.5082539682539683,0.4957142857142856
e5-large-v2,0.5087301587301587,0.4244444444444444,0.4698412698412698,0.4615873015873016,0.45746031746031746,0.5714285714285714,1.0,0.6204761904761904,0.5196825396825396,0.40873015873015867,0.4173015873015873,0.4157142857142857,0.4450793650793651,0.49412698412698414,0.42761904761904757,0.4031746031746032,0.4111111111111111,0.5338095238095238,0.4847619047619047
e5-small-v2,0.5076190476190476,0.3999999999999999,0.46873015873015866,0.396031746031746,0.5019047619047619,0.5833333333333333,0.6204761904761904,1.0,0.5161904761904762,0.39888888888888885,0.39428571428571424,0.4180952380952381,0.47650793650793644,0.4955555555555556,0.4165079365079365,0.48158730158730156,0.47904761904761906,0.490952380952381,0.4928571428571428
embed-english-v3.0,0.4698412698412699,0.4641269841269841,0.46634920634920635,0.48253968253968244,0.4411111111111111,0.5604761904761905,0.5196825396825396,0.5161904761904762,1.0,0.42031746031746026,0.3777777777777777,0.43317460317460316,0.4798412698412698,0.47809523809523813,0.48698412698412696,0.4328571428571428,0.44269841269841265,0.49809523809523804,0.47349206349206346
gte-base,0.4536507936507937,0.4349206349206349,0.5857142857142856,0.42063492063492064,0.47857142857142854,0.4655555555555555,0.40873015873015867,0.39888888888888885,0.42031746031746026,1.0,0.47047619047619044,0.5344444444444444,0.47253968253968254,0.47650793650793644,0.45476190476190476,0.4425396825396825,0.45126984126984127,0.5044444444444445,0.4801587301587301
gte-large,0.4238095238095238,0.49920634920634915,0.5061904761904761,0.44920634920634916,0.4871428571428571,0.3396825396825397,0.4173015873015873,0.39428571428571424,0.3777777777777777,0.47047619047619044,1.0,0.51015873015873,0.41190476190476183,0.42920634920634915,0.5538095238095238,0.42619047619047623,0.42857142857142855,0.4514285714285714,0.4823809523809524
gte-small,0.4198412698412698,0.47444444444444434,0.4585714285714285,0.4458730158730158,0.6538095238095238,0.4338095238095238,0.4157142857142857,0.4180952380952381,0.43317460317460316,0.5344444444444444,0.51015873015873,1.0,0.4258730158730159,0.42206349206349203,0.5028571428571428,0.4593650793650793,0.403968253968254,0.45698412698412694,0.47603174603174603
gtr-t5-base,0.4576190476190476,0.4355555555555555,0.4536507936507936,0.4657142857142857,0.39666666666666667,0.4773015873015873,0.4450793650793651,0.47650793650793644,0.4798412698412698,0.47253968253968254,0.41190476190476183,0.4258730158730159,1.0,0.6901587301587301,0.45047619047619053,0.502063492063492,0.5225396825396824,0.46492063492063496,0.47063492063492063
gtr-t5-large,0.49317460317460315,0.44428571428571423,0.47650793650793644,0.42999999999999994,0.39269841269841266,0.46079365079365076,0.49412698412698414,0.4955555555555556,0.47809523809523813,0.47650793650793644,0.42920634920634915,0.42206349206349203,0.6901587301587301,1.0,0.45523809523809516,0.48698412698412696,0.5779365079365079,0.5053968253968254,0.5393650793650793
mxbai-embed-large-v1,0.43079365079365084,0.92,0.6066666666666667,0.7390476190476192,0.5114285714285713,0.4149206349206349,0.42761904761904757,0.4165079365079365,0.48698412698412696,0.45476190476190476,0.5538095238095238,0.5028571428571428,0.45047619047619053,0.45523809523809516,1.0,0.4015873015873016,0.45873015873015865,0.4658730158730159,0.4934920634920635
sentence-t5-base,0.4373015873015873,0.37301587301587297,0.47587301587301584,0.3920634920634921,0.430952380952381,0.44920634920634916,0.4031746031746032,0.48158730158730156,0.4328571428571428,0.4425396825396825,0.42619047619047623,0.4593650793650793,0.502063492063492,0.48698412698412696,0.4015873015873016,1.0,0.5858730158730159,0.5004761904761905,0.49111111111111116
sentence-t5-large,0.5044444444444444,0.4396825396825397,0.49031746031746026,0.4095238095238095,0.3904761904761904,0.4544444444444444,0.4111111111111111,0.47904761904761906,0.44269841269841265,0.45126984126984127,0.42857142857142855,0.403968253968254,0.5225396825396824,0.5779365079365079,0.45873015873015865,0.5858730158730159,1.0,0.5042857142857143,0.5458730158730158
text-embedding-3-large,0.5704761904761905,0.46349206349206346,0.5234920634920635,0.4807936507936508,0.4680952380952381,0.5082539682539683,0.5338095238095238,0.490952380952381,0.49809523809523804,0.5044444444444445,0.4514285714285714,0.45698412698412694,0.46492063492063496,0.5053968253968254,0.4658730158730159,0.5004761904761905,0.5042857142857143,1.0,0.5742857142857143
text-embedding-3-small,0.5473015873015873,0.46492063492063496,0.526031746031746,0.43634920634920626,0.4873015873015873,0.4957142857142856,0.4847619047619047,0.4928571428571428,0.47349206349206346,0.4801587301587301,0.4823809523809524,0.47603174603174603,0.47063492063492063,0.5393650793650793,0.4934920634920635,0.49111111111111116,0.5458730158730158,0.5742857142857143,1.0
