,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.466250277419499,0.4868458310891478,0.45473999869151555,0.459175524066734,0.4267507147548198,0.4253656359474335,0.4009217699580027,0.45045756513921525,0.46134472595100073,0.48161557095132984,0.4734589556085452,0.45972020469800184,0.4482102592445244,0.47993370514528133,0.46070868889259203,0.4423853767743801,0.5955083816073289,0.555179456873647
UAE-Large-V1,0.466250277419499,1.0,0.5789933795147898,0.8129408082377413,0.5470265940736673,0.4150662973413042,0.3979165004481129,0.39483582664430417,0.4532113262650671,0.5515625533151929,0.6365798766050302,0.5539636968332442,0.41676418778184476,0.3969227949082746,0.9047767697906214,0.4429220208943799,0.42127212233922684,0.51154591219006,0.5268963481018438
bge-base-en-v1.5,0.4868458310891478,0.5789933795147898,1.0,0.5488006907012131,0.5995350641281714,0.4348301932215686,0.40976421522368445,0.4181264757550219,0.4616728109746122,0.6688901866918283,0.6082471292643838,0.6133118843036517,0.4470191801869903,0.42306609182125,0.5943401424230731,0.4946973968476712,0.4659751109544482,0.5507822307360256,0.5563883992320858
bge-large-en-v1.5,0.45473999869151555,0.8129408082377413,0.5488006907012131,1.0,0.5168871401458865,0.407245237380468,0.3852249505182017,0.38407865068899094,0.44772699001979144,0.5060359079034655,0.5639727782350735,0.5054258788926902,0.4014046138019692,0.3911887835459665,0.7795105593162455,0.42936050534654824,0.4099874052007459,0.4961591819721399,0.502520086939228
bge-small-en-v1.5,0.459175524066734,0.5470265940736673,0.5995350641281714,0.5168871401458865,1.0,0.42803302203878196,0.398818280133658,0.40695276495530114,0.4389038833602303,0.5965530946135664,0.604857507665853,0.7118399988601939,0.42788178539390104,0.4073462558999054,0.5703669873057573,0.47513325246157284,0.4336077773648135,0.5128584188113731,0.5330506120695325
e5-base-v2,0.4267507147548198,0.4150662973413042,0.4348301932215686,0.407245237380468,0.42803302203878196,1.0,0.4788605437683932,0.4605193664115288,0.42560966615657486,0.42262945028404636,0.4312504801351247,0.42026915407384974,0.4052739980728684,0.39251207623167256,0.42730635299777964,0.41705055648420464,0.4048323617233867,0.4569288021743951,0.4668156686958561
e5-large-v2,0.4253656359474335,0.3979165004481129,0.40976421522368445,0.3852249505182017,0.398818280133658,0.4788605437683932,1.0,0.46184391426959975,0.4814182931185477,0.3997109530340454,0.420730468283722,0.400054340337864,0.40553264811472545,0.3977917836452855,0.4052438653591456,0.4145974604195988,0.4090474843141611,0.4640978291047737,0.47245021307855994
e5-small-v2,0.4009217699580027,0.39483582664430417,0.4181264757550219,0.38407865068899094,0.40695276495530114,0.4605193664115288,0.46184391426959975,1.0,0.4147663789924386,0.3966274634041795,0.40563975697791976,0.40101488303015204,0.3924413781630493,0.38333643152740243,0.404918531205345,0.4015340186071599,0.39100484671590224,0.43676420231645285,0.44909709846349627
embed-english-v3.0,0.45045756513921525,0.4532113262650671,0.4616728109746122,0.44772699001979144,0.4389038833602303,0.42560966615657486,0.4814182931185477,0.4147663789924386,1.0,0.43956880665509523,0.4590379648432553,0.43484453913721716,0.41741125813581215,0.4093065781545796,0.4642040476609283,0.4244317208196147,0.42014381349209806,0.4950743487681341,0.5044618313210631
gte-base,0.46134472595100073,0.5515625533151929,0.6688901866918283,0.5060359079034655,0.5965530946135664,0.42262945028404636,0.3997109530340454,0.3966274634041795,0.43956880665509523,1.0,0.6922948963037746,0.6834188647511784,0.43175579309301554,0.4019444728780631,0.574597953068272,0.4901992978170615,0.45845920414552055,0.5304152947418944,0.5376923581504454
gte-large,0.48161557095132984,0.6365798766050302,0.6082471292643838,0.5639727782350735,0.604857507665853,0.4312504801351247,0.420730468283722,0.40563975697791976,0.4590379648432553,0.6922948963037746,1.0,0.6836602739788536,0.4461144878936866,0.417154179166583,0.6742372767012091,0.5063117561686356,0.4721121031991508,0.5500606362414975,0.5680743824306939
gte-small,0.4734589556085452,0.5539636968332442,0.6133118843036517,0.5054258788926902,0.7118399988601939,0.42026915407384974,0.400054340337864,0.40101488303015204,0.43484453913721716,0.6834188647511784,0.6836602739788536,1.0,0.4318906134144428,0.4063279603689911,0.5806484331617413,0.4889997992888876,0.4466042572383643,0.5283852265151969,0.541367976693033
gtr-t5-base,0.45972020469800184,0.41676418778184476,0.4470191801869903,0.4014046138019692,0.42788178539390104,0.4052739980728684,0.40553264811472545,0.3924413781630493,0.41741125813581215,0.43175579309301554,0.4461144878936866,0.4318906134144428,1.0,0.5220333530411355,0.4297281577502358,0.4800385672080781,0.42287987324727927,0.48702272557684323,0.4994741079355235
gtr-t5-large,0.4482102592445244,0.3969227949082746,0.42306609182125,0.3911887835459665,0.4073462558999054,0.39251207623167256,0.3977917836452855,0.38333643152740243,0.4093065781545796,0.4019444728780631,0.417154179166583,0.4063279603689911,0.5220333530411355,1.0,0.4098543434422688,0.4443163990287524,0.43352896789742784,0.4794073725814609,0.48031958267386804
mxbai-embed-large-v1,0.47993370514528133,0.9047767697906214,0.5943401424230731,0.7795105593162455,0.5703669873057573,0.42730635299777964,0.4052438653591456,0.404918531205345,0.4642040476609283,0.574597953068272,0.6742372767012091,0.5806484331617413,0.4297281577502358,0.4098543434422688,1.0,0.46232228825810673,0.4399235044307888,0.5266394641961418,0.5449918005506208
sentence-t5-base,0.46070868889259203,0.4429220208943799,0.4946973968476712,0.42936050534654824,0.47513325246157284,0.41705055648420464,0.4145974604195988,0.4015340186071599,0.4244317208196147,0.4901992978170615,0.5063117561686356,0.4889997992888876,0.4800385672080781,0.4443163990287524,0.46232228825810673,1.0,0.6066113339782462,0.526897090802304,0.5107029306113088
