,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.7990283374587025,0.8098402581252218,0.8284472767999774,0.8204665319865321,0.8562667829494107,0.8387537854737854,0.8425043415735387,0.8258498893698895,0.8232636566569415,0.8100477537277537,0.831832457912458,0.873549367010389,0.8591259885613173,0.8058431938431938,0.874810735930736,0.853248760949783,0.8315220048942678,0.8700634929061206
UAE-Large-V1,0.7990283374587025,1.0,0.7988309618254145,0.869305470976712,0.796915735035443,0.865019951899952,0.8527107263107263,0.8618327272727274,0.8127448196248197,0.8414663973063974,0.8575487445887446,0.8190019856542484,0.8151232578829659,0.8175301556405207,0.9172572540841153,0.8720588744588744,0.8066729773929775,0.8238478499278499,0.7972247426647426
bge-base-en-v1.5,0.8098402581252218,0.7988309618254145,1.0,0.8273516613475738,0.8355610966810967,0.8746101560618349,0.8798510822510823,0.8312143628850198,0.8493240559926691,0.8125716459696022,0.8099116664033452,0.8305677769000396,0.8308476660943814,0.8254721625711405,0.799336124400066,0.8487120526081111,0.8170778758737884,0.847991417547038,0.8314149107340348
bge-large-en-v1.5,0.8284472767999774,0.869305470976712,0.8273516613475738,1.0,0.8417939219796154,0.8487834889738539,0.8634156921316045,0.8484323617123617,0.8150704761904762,0.8329259836459836,0.8248277056277056,0.8192370419523703,0.7970071636068716,0.8407499607826616,0.8804016962113314,0.8578087157287158,0.8310822510822511,0.8492750329853981,0.8524225490216731
bge-small-en-v1.5,0.8204665319865321,0.796915735035443,0.8355610966810967,0.8417939219796154,1.0,0.865223686570256,0.8636810364331532,0.8367560451227605,0.8732698766602417,0.7895700625300626,0.8088858604817729,0.8316290176004045,0.8283988453179694,0.8369783934583935,0.7991292034702253,0.8490689754689754,0.8389538816738816,0.8273659641250883,0.8495002597402599
e5-base-v2,0.8562667829494107,0.865019951899952,0.8746101560618349,0.8487834889738539,0.865223686570256,1.0,0.8935940825003599,0.8344648149903625,0.8521023995955384,0.867142692830284,0.8804833092833093,0.8786135361259448,0.8753750712547793,0.8755637880367808,0.8711329155299958,0.8860151226551227,0.8719055430214554,0.8837889720984613,0.8819089407807655
e5-large-v2,0.8387537854737854,0.8527107263107263,0.8798510822510823,0.8634156921316045,0.8636810364331532,0.8935940825003599,1.0,0.8344346702337944,0.865902314911366,0.8544838864838864,0.8086485425685425,0.837582785659866,0.8679867870221155,0.8542892572580165,0.8239047481418286,0.8787716402116402,0.8298925252525254,0.846476406189107,0.8522781337181339
e5-small-v2,0.8425043415735387,0.8618327272727274,0.8312143628850198,0.8484323617123617,0.8367560451227605,0.8344648149903625,0.8344346702337944,1.0,0.848977927765665,0.8386017230350078,0.8498692563451687,0.8541602738542885,0.8478898499067842,0.8351074849994558,0.8331948535055105,0.9049658073961724,0.8775696664946301,0.8432435683915976,0.8409175949975952
embed-english-v3.0,0.8258498893698895,0.8127448196248197,0.8493240559926691,0.8150704761904762,0.8732698766602417,0.8521023995955384,0.865902314911366,0.848977927765665,1.0,0.8447984428223845,0.8140387493987494,0.8603623634327284,0.8637823574641094,0.8435978616895405,0.8232787015093587,0.8643479179701079,0.8300548958475967,0.8301708926596518,0.841084400066006
gte-base,0.8232636566569415,0.8414663973063974,0.8125716459696022,0.8329259836459836,0.7895700625300626,0.867142692830284,0.8544838864838864,0.8386017230350078,0.8447984428223845,1.0,0.8214630706087641,0.8117009842604003,0.8493833006463665,0.8559107785536983,0.7940672246272247,0.86991636096804,0.8136118383697948,0.8436469032346406,0.8208225493025494
gte-large,0.8100477537277537,0.8575487445887446,0.8099116664033452,0.8248277056277056,0.8088858604817729,0.8804833092833093,0.8086485425685425,0.8498692563451687,0.8140387493987494,0.8214630706087641,1.0,0.8659339893196828,0.7916580663780662,0.8048149302549303,0.8402294005750942,0.8424415584415584,0.8235634824434825,0.8349562286753528,0.7937701435628444
gte-small,0.831832457912458,0.8190019856542484,0.8305677769000396,0.8192370419523703,0.8316290176004045,0.8786135361259448,0.837582785659866,0.8541602738542885,0.8603623634327284,0.8117009842604003,0.8659339893196828,1.0,0.8155423150518043,0.8506223376623376,0.8216347443851094,0.8722880199983849,0.8517594227994227,0.8345662719653961,0.8458033835750625
gtr-t5-base,0.873549367010389,0.8151232578829659,0.8308476660943814,0.7970071636068716,0.8283988453179694,0.8753750712547793,0.8679867870221155,0.8478898499067842,0.8637823574641094,0.8493833006463665,0.7916580663780662,0.8155423150518043,1.0,0.8291084778967992,0.8195646789760658,0.8405450200299837,0.8537996097225296,0.8453331069471216,0.8643167676767678
gtr-t5-large,0.8591259885613173,0.8175301556405207,0.8254721625711405,0.8407499607826616,0.8369783934583935,0.8755637880367808,0.8542892572580165,0.8351074849994558,0.8435978616895405,0.8559107785536983,0.8048149302549303,0.8506223376623376,0.8291084778967992,1.0,0.8268465824740278,0.8396707996194128,0.845532164467055,0.8616030514389638,0.8415993455584697
mxbai-embed-large-v1,0.8058431938431938,0.9172572540841153,0.799336124400066,0.8804016962113314,0.7991292034702253,0.8711329155299958,0.8239047481418286,0.8331948535055105,0.8232787015093587,0.7940672246272247,0.8402294005750942,0.8216347443851094,0.8195646789760658,0.8268465824740278,1.0,0.8521163636363638,0.8141583453583453,0.8288507936507936,0.7897671157174808
sentence-t5-base,0.874810735930736,0.8720588744588744,0.8487120526081111,0.8578087157287158,0.8490689754689754,0.8860151226551227,0.8787716402116402,0.9049658073961724,0.8643479179701079,0.86991636096804,0.8424415584415584,0.8722880199983849,0.8405450200299837,0.8396707996194128,0.8521163636363638,1.0,0.8821731222548742,0.8713307400034407,0.867647445887446
sentence-t5-large,0.853248760949783,0.8066729773929775,0.8170778758737884,0.8310822510822511,0.8389538816738816,0.8719055430214554,0.8298925252525254,0.8775696664946301,0.8300548958475967,0.8136118383697948,0.8235634824434825,0.8517594227994227,0.8537996097225296,0.845532164467055,0.8141583453583453,0.8821731222548742,1.0,0.8346963771886401,0.8215086068189719
text-embedding-3-large,0.8315220048942678,0.8238478499278499,0.847991417547038,0.8492750329853981,0.8273659641250883,0.8837889720984613,0.846476406189107,0.8432435683915976,0.8301708926596518,0.8436469032346406,0.8349562286753528,0.8345662719653961,0.8453331069471216,0.8616030514389638,0.8288507936507936,0.8713307400034407,0.8346963771886401,1.0,0.8895505646664772
text-embedding-3-small,0.8700634929061206,0.7972247426647426,0.8314149107340348,0.8524225490216731,0.8495002597402599,0.8819089407807655,0.8522781337181339,0.8409175949975952,0.841084400066006,0.8208225493025494,0.7937701435628444,0.8458033835750625,0.8643167676767678,0.8415993455584697,0.7897671157174808,0.867647445887446,0.8215086068189719,0.8895505646664772,1.0
