,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.31238095238095237,0.2880952380952381,0.343015873015873,0.20063492063492064,0.27539682539682536,0.22952380952380952,0.1877777777777778,0.4271428571428571,0.2671428571428571,0.24015873015873013,0.29603174603174603,0.26015873015873014,0.25523809523809526,0.31,0.20126984126984127,0.23047619047619045,0.43793650793650796,0.38746031746031745
UAE-Large-V1,0.31238095238095237,1.0,0.34888888888888886,0.6785714285714286,0.2876190476190476,0.24555555555555558,0.24126984126984127,0.16539682539682538,0.2815873015873016,0.29952380952380947,0.3493650793650794,0.3241269841269841,0.21396825396825392,0.24095238095238095,0.8076190476190476,0.18460317460317463,0.21904761904761905,0.2977777777777778,0.2865079365079365
bge-base-en-v1.5,0.2880952380952381,0.34888888888888886,1.0,0.3804761904761904,0.26936507936507936,0.2896825396825396,0.3046031746031746,0.18746031746031744,0.36698412698412697,0.46571428571428564,0.3423809523809524,0.3655555555555556,0.23888888888888885,0.2652380952380952,0.3398412698412699,0.2822222222222222,0.25476190476190474,0.3493650793650793,0.33269841269841266
bge-large-en-v1.5,0.343015873015873,0.6785714285714286,0.3804761904761904,1.0,0.2876190476190476,0.2384126984126984,0.2346031746031746,0.15031746031746032,0.2993650793650794,0.33714285714285713,0.31317460317460316,0.33666666666666667,0.20507936507936506,0.24730158730158727,0.6033333333333333,0.17904761904761904,0.23015873015873015,0.31206349206349204,0.2677777777777778
bge-small-en-v1.5,0.20063492063492064,0.2876190476190476,0.26936507936507936,0.2876190476190476,1.0,0.24079365079365075,0.21349206349206348,0.173015873015873,0.21825396825396823,0.22063492063492063,0.2252380952380952,0.28095238095238095,0.1314285714285714,0.18365079365079365,0.27047619047619054,0.1652380952380952,0.17952380952380953,0.21698412698412695,0.21603174603174602
e5-base-v2,0.27539682539682536,0.24555555555555558,0.2896825396825396,0.2384126984126984,0.24079365079365075,1.0,0.3996825396825397,0.32888888888888884,0.3895238095238095,0.29349206349206347,0.23111111111111116,0.2976190476190476,0.16349206349206347,0.2619047619047619,0.23888888888888885,0.2398412698412698,0.23571428571428568,0.31888888888888883,0.3133333333333333
e5-large-v2,0.22952380952380952,0.24126984126984127,0.3046031746031746,0.2346031746031746,0.21349206349206348,0.3996825396825397,1.0,0.32936507936507936,0.3468253968253968,0.2974603174603174,0.21841269841269842,0.2974603174603174,0.17015873015873015,0.24317460317460315,0.23063492063492064,0.2080952380952381,0.20666666666666664,0.29857142857142854,0.316984126984127
e5-small-v2,0.1877777777777778,0.16539682539682538,0.18746031746031744,0.15031746031746032,0.173015873015873,0.32888888888888884,0.32936507936507936,1.0,0.2349206349206349,0.1884126984126984,0.1580952380952381,0.19285714285714284,0.14095238095238097,0.24047619047619043,0.16539682539682538,0.1719047619047619,0.15253968253968256,0.21380952380952384,0.2314285714285714
embed-english-v3.0,0.4271428571428571,0.2815873015873016,0.36698412698412697,0.2993650793650794,0.21825396825396823,0.3895238095238095,0.3468253968253968,0.2349206349206349,1.0,0.35174603174603175,0.2417460317460317,0.34904761904761905,0.23428571428571426,0.303015873015873,0.272063492063492,0.24301587301587302,0.2639682539682539,0.46539682539682536,0.36777777777777776
gte-base,0.2671428571428571,0.29952380952380947,0.46571428571428564,0.33714285714285713,0.22063492063492063,0.29349206349206347,0.2974603174603174,0.1884126984126984,0.35174603174603175,1.0,0.3752380952380952,0.4417460317460318,0.19444444444444442,0.24587301587301588,0.3217460317460317,0.24476190476190474,0.23126984126984126,0.303015873015873,0.30396825396825394
gte-large,0.24015873015873013,0.3493650793650794,0.3423809523809524,0.31317460317460316,0.2252380952380952,0.23111111111111116,0.21841269841269842,0.1580952380952381,0.2417460317460317,0.3752380952380952,1.0,0.34841269841269834,0.17476190476190476,0.18317460317460316,0.36761904761904757,0.1979365079365079,0.18365079365079365,0.2749206349206349,0.25015873015873014
gte-small,0.29603174603174603,0.3241269841269841,0.3655555555555556,0.33666666666666667,0.28095238095238095,0.2976190476190476,0.2974603174603174,0.19285714285714284,0.34904761904761905,0.4417460317460318,0.34841269841269834,1.0,0.21047619047619043,0.2519047619047619,0.3011111111111111,0.21968253968253967,0.27349206349206345,0.30936507936507934,0.2704761904761905
gtr-t5-base,0.26015873015873014,0.21396825396825392,0.23888888888888885,0.20507936507936506,0.1314285714285714,0.16349206349206347,0.17015873015873015,0.14095238095238097,0.23428571428571426,0.19444444444444442,0.17476190476190476,0.21047619047619043,1.0,0.36777777777777787,0.20476190476190476,0.24079365079365078,0.23126984126984126,0.23698412698412696,0.22539682539682537
gtr-t5-large,0.25523809523809526,0.24095238095238095,0.2652380952380952,0.24730158730158727,0.18365079365079365,0.2619047619047619,0.24317460317460315,0.24047619047619043,0.303015873015873,0.24587301587301588,0.18317460317460316,0.2519047619047619,0.36777777777777787,1.0,0.22634920634920636,0.24111111111111108,0.31476190476190474,0.29587301587301584,0.3163492063492063
mxbai-embed-large-v1,0.31,0.8076190476190476,0.3398412698412699,0.6033333333333333,0.27047619047619054,0.23888888888888885,0.23063492063492064,0.16539682539682538,0.272063492063492,0.3217460317460317,0.36761904761904757,0.3011111111111111,0.20476190476190476,0.22634920634920636,1.0,0.20746031746031746,0.21746031746031746,0.27396825396825397,0.2761904761904762
sentence-t5-base,0.20126984126984127,0.18460317460317463,0.2822222222222222,0.17904761904761904,0.1652380952380952,0.2398412698412698,0.2080952380952381,0.1719047619047619,0.24301587301587302,0.24476190476190474,0.1979365079365079,0.21968253968253967,0.24079365079365078,0.24111111111111108,0.20746031746031746,1.0,0.36396825396825394,0.24238095238095236,0.24968253968253967
