,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.28420886303239246,0.27700949205593167,0.2965339064100674,0.18862695955575215,0.28659208352706805,0.22265804027413935,0.18485213788619362,0.3871393965511612,0.2856070211178571,0.2516296775120304,0.23771094402673348,0.21780265142494243,0.23130405198516651,0.2817438770379947,0.1897568582088706,0.22986387537471123,0.4220653031179347,0.32306769941444863
UAE-Large-V1,0.28420886303239246,1.0,0.3500123234178962,0.6837296037296038,0.25384433935517525,0.28070842470223273,0.2402089688776995,0.19563762347044078,0.2923588176529353,0.32119826166265786,0.41786122374357665,0.28440936428552527,0.16844464101430046,0.24271444070205678,0.8297435897435896,0.20945758060309141,0.22093321539141972,0.302280512744909,0.27809761961464746
bge-base-en-v1.5,0.27700949205593167,0.3500123234178962,1.0,0.29701943395441843,0.26360157558299974,0.2973439632263162,0.24021713408710313,0.20377395222596462,0.28376104116042195,0.455616148557325,0.35595058536235,0.2886533074768369,0.19409190396806494,0.23186261279140535,0.3707154936566701,0.2538114139042931,0.2175082880655636,0.29199178186794283,0.3223185792535637
bge-large-en-v1.5,0.2965339064100674,0.6837296037296038,0.29701943395441843,1.0,0.2397920517734759,0.2587956316129691,0.2287550323773234,0.18445230723868491,0.2914286848342576,0.2741106915100723,0.33230924218540314,0.25232946619943525,0.15899503661113568,0.23191372095396862,0.6002530802530802,0.19583264344874252,0.219481660410453,0.29303526538820657,0.25992492543576134
bge-small-en-v1.5,0.18862695955575215,0.25384433935517525,0.26360157558299974,0.2397920517734759,1.0,0.22837939494286247,0.17680044757444136,0.1720126863160919,0.18184333382475792,0.22429191379655777,0.2453129051890662,0.30517008962829395,0.13582043343653252,0.1572771294752719,0.25984089182231596,0.16324351602989373,0.1747708638111115,0.20074205120644747,0.19273035530001473
e5-base-v2,0.28659208352706805,0.28070842470223273,0.2973439632263162,0.2587956316129691,0.22837939494286247,1.0,0.3658073127422972,0.28773838820278447,0.30288299935358753,0.268827952233525,0.26348510794331226,0.2817813387163232,0.18251571613800718,0.2393370475413819,0.2853840277369689,0.20775056041309908,0.21968923061802317,0.2967739106438797,0.30088437534257967
e5-large-v2,0.22265804027413935,0.2402089688776995,0.24021713408710313,0.2287550323773234,0.17680044757444136,0.3658073127422972,1.0,0.29218283264722894,0.3296785876662037,0.2230572660913218,0.24665203733315189,0.25450284837281745,0.15703376087277016,0.2205550452299678,0.2504917270551945,0.182856764838189,0.17822115620877227,0.2961318076488355,0.2997178466528312
e5-small-v2,0.18485213788619362,0.19563762347044078,0.20377395222596462,0.18445230723868491,0.1720126863160919,0.28773838820278447,0.29218283264722894,1.0,0.21366693506012388,0.16802851774987995,0.17147722246793454,0.17943879306108407,0.15923780038331123,0.21096084857694763,0.21438706116724693,0.16615441318227694,0.14458578573129657,0.22603363612651534,0.22737866536628146
embed-english-v3.0,0.3871393965511612,0.2923588176529353,0.28376104116042195,0.2914286848342576,0.18184333382475792,0.30288299935358753,0.3296785876662037,0.21366693506012388,1.0,0.31858148387560153,0.2699413314583593,0.27057802878236314,0.22797839243659676,0.2712492392368553,0.30098842334136455,0.21336538934062152,0.237044685620537,0.4021377315494962,0.36458557610260395
gte-base,0.2856070211178571,0.32119826166265786,0.455616148557325,0.2741106915100723,0.22429191379655777,0.268827952233525,0.2230572660913218,0.16802851774987995,0.31858148387560153,1.0,0.40876822523881345,0.3493938088055735,0.18454450606153391,0.2113117257699301,0.3567120461238108,0.243010938150257,0.23157040414006358,0.3010787904905552,0.32517572211070656
gte-large,0.2516296775120304,0.41786122374357665,0.35595058536235,0.33230924218540314,0.2453129051890662,0.26348510794331226,0.24665203733315189,0.17147722246793454,0.2699413314583593,0.40876822523881345,1.0,0.3770065228888758,0.15499434861663966,0.21897254448338038,0.4716172716172716,0.21688270449880356,0.1994651409821688,0.29772617819057445,0.3032417393408105
gte-small,0.23771094402673348,0.28440936428552527,0.2886533074768369,0.25232946619943525,0.30517008962829395,0.2817813387163232,0.25450284837281745,0.17943879306108407,0.27057802878236314,0.3493938088055735,0.3770065228888758,1.0,0.15709961177453435,0.19284024540990483,0.31040160733659183,0.19751104760392685,0.2031017967240877,0.25888132850981144,0.2860941947629254
gtr-t5-base,0.21780265142494243,0.16844464101430046,0.19409190396806494,0.15899503661113568,0.13582043343653252,0.18251571613800718,0.15703376087277016,0.15923780038331123,0.22797839243659676,0.18454450606153391,0.15499434861663966,0.15709961177453435,1.0,0.3849723479135244,0.18315543761364197,0.19729175880878663,0.2199360391930051,0.21330887550701794,0.20649988470421904
gtr-t5-large,0.23130405198516651,0.24271444070205678,0.23186261279140535,0.23191372095396862,0.1572771294752719,0.2393370475413819,0.2205550452299678,0.21096084857694763,0.2712492392368553,0.2113117257699301,0.21897254448338038,0.19284024540990483,0.3849723479135244,1.0,0.25599893398655005,0.20744999754287677,0.24464505910326342,0.23559037110120698,0.2654734120368795
mxbai-embed-large-v1,0.2817438770379947,0.8297435897435896,0.3707154936566701,0.6002530802530802,0.25984089182231596,0.2853840277369689,0.2504917270551945,0.21438706116724693,0.30098842334136455,0.3567120461238108,0.4716172716172716,0.31040160733659183,0.18315543761364197,0.25599893398655005,1.0,0.22147223261774343,0.21948166041045297,0.30774269761885864,0.29721706226350186
