,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.2847034334432679,0.2521800168722211,0.2788054953621184,0.18386378501075729,0.23256861547999164,0.19183772223607337,0.18731543550241145,0.34705438534295624,0.26935021524206465,0.21138040921091053,0.2118387698612099,0.19378828198274017,0.2194992280265436,0.28716589913150137,0.17998359323744112,0.21303931887742575,0.3652643569612443,0.3026842771724277
UAE-Large-V1,0.2847034334432679,1.0,0.32186762395758933,0.7321856527798067,0.2560515179151695,0.2265759207107161,0.18799099492497998,0.17371723633817815,0.28806498750561144,0.321607187615484,0.35083540707923744,0.2667784919240409,0.15539174558145707,0.1768238390505407,0.805479022695799,0.18964433656059584,0.19481045602361802,0.27818999597109134,0.27273765523352944
bge-base-en-v1.5,0.2521800168722211,0.32186762395758933,1.0,0.2943128657649435,0.2892967927622462,0.26397886402840565,0.2247427523874034,0.223107725306557,0.2838771443391884,0.46306306666056246,0.34131295272622575,0.3122265723785891,0.16276457501941496,0.17823912128798836,0.3360659363339827,0.19275690422756286,0.17305467916466527,0.2830302542397751,0.28709537736373947
bge-large-en-v1.5,0.2788054953621184,0.7321856527798067,0.2943128657649435,1.0,0.24284249274941158,0.2083935203831998,0.16614060982604426,0.15647839633491042,0.27311762053416144,0.2799355959960903,0.30656671682485537,0.23573602367367577,0.14841615626649657,0.16585666851753683,0.6750106423653162,0.17007312810912523,0.1862449890946207,0.27141751747592613,0.257617116080032
bge-small-en-v1.5,0.18386378501075729,0.2560515179151695,0.2892967927622462,0.24284249274941158,1.0,0.2002136041653778,0.1678949434954964,0.19430511339760606,0.19737998758514266,0.2560673673971358,0.27134494724711894,0.36941208588625835,0.12310831727969351,0.12951192395511865,0.26949493778684275,0.16026146772949865,0.1399284618405404,0.21647586424930576,0.23939363691134935
e5-base-v2,0.23256861547999164,0.2265759207107161,0.26397886402840565,0.2083935203831998,0.2002136041653778,1.0,0.3414279811637895,0.3209438431049358,0.3102025183558854,0.2520930365579454,0.22624780956074822,0.24025026952505446,0.16773525660042843,0.20433271210886833,0.23775729810715557,0.1852654308120037,0.1924124896644481,0.26007938809133274,0.2640534015037847
e5-large-v2,0.19183772223607337,0.18799099492497998,0.2247427523874034,0.16614060982604426,0.1678949434954964,0.3414279811637895,1.0,0.30434210717878996,0.3094569617000815,0.2259402659749251,0.22692575662558087,0.21425514833305148,0.14979718765846942,0.1766901354956672,0.20448580841527458,0.18148413926075677,0.16482442003058456,0.2418678283987244,0.2512525328579421
e5-small-v2,0.18731543550241145,0.17371723633817815,0.223107725306557,0.15647839633491042,0.19430511339760606,0.3209438431049358,0.30434210717878996,1.0,0.2476355582244868,0.2119554338712472,0.21579883983817275,0.22278321972210327,0.1427337859326691,0.17508629786753852,0.18916760074301447,0.17563947152243264,0.16405588322630724,0.2315377405560464,0.2438938052785007
embed-english-v3.0,0.34705438534295624,0.28806498750561144,0.2838771443391884,0.27311762053416144,0.19737998758514266,0.3102025183558854,0.3094569617000815,0.2476355582244868,1.0,0.3191895740174695,0.24830067833280908,0.25130107781413874,0.21938222715452518,0.2601461641566432,0.29828054107449176,0.20779472617512643,0.23474497570336716,0.32957904020510165,0.3118136861830296
gte-base,0.26935021524206465,0.321607187615484,0.46306306666056246,0.2799355959960903,0.2560673673971358,0.2520930365579454,0.2259402659749251,0.2119554338712472,0.3191895740174695,1.0,0.4100961992187199,0.38673004950872647,0.1631287453465532,0.17919972981561966,0.3432415179529164,0.2106928904447663,0.2014551367891865,0.2862867554857617,0.29280459197290265
gte-large,0.21138040921091053,0.35083540707923744,0.34131295272622575,0.30656671682485537,0.27134494724711894,0.22624780956074822,0.22692575662558087,0.21579883983817275,0.24830067833280908,0.4100961992187199,1.0,0.37568436355503304,0.13808591115451851,0.16100237364102454,0.39383658373598407,0.19965607814422298,0.17768720242986874,0.2863522409974677,0.2945962944307723
gte-small,0.2118387698612099,0.2667784919240409,0.3122265723785891,0.23573602367367577,0.36941208588625835,0.24025026952505446,0.21425514833305148,0.22278321972210327,0.25130107781413874,0.38673004950872647,0.37568436355503304,1.0,0.13575942907692506,0.14676369280877602,0.2958445563552241,0.19623233182896918,0.18177799337172248,0.25879618269337146,0.2708560907597887
gtr-t5-base,0.19378828198274017,0.15539174558145707,0.16276457501941496,0.14841615626649657,0.12310831727969351,0.16773525660042843,0.14979718765846942,0.1427337859326691,0.21938222715452518,0.1631287453465532,0.13808591115451851,0.13575942907692506,1.0,0.3174604538367423,0.15646594874222272,0.1980892730666933,0.18841748957695612,0.1749077941226065,0.17781775810729225
gtr-t5-large,0.2194992280265436,0.1768238390505407,0.17823912128798836,0.16585666851753683,0.12951192395511865,0.20433271210886833,0.1766901354956672,0.17508629786753852,0.2601461641566432,0.17919972981561966,0.16100237364102454,0.14676369280877602,0.3174604538367423,1.0,0.17826908108546619,0.19362117834768244,0.2337955013953928,0.216461423622664,0.21665287557418997
mxbai-embed-large-v1,0.28716589913150137,0.805479022695799,0.3360659363339827,0.6750106423653162,0.26949493778684275,0.23775729810715557,0.20448580841527458,0.18916760074301447,0.29828054107449176,0.3432415179529164,0.39383658373598407,0.2958445563552241,0.15646594874222272,0.17826908108546619,1.0,0.20179807528361537,0.20876902672936434,0.2948743702106287,0.2857589174230911
sentence-t5-base,0.17998359323744112,0.18964433656059584,0.19275690422756286,0.17007312810912523,0.16026146772949865,0.1852654308120037,0.18148413926075677,0.17563947152243264,0.20779472617512643,0.2106928904447663,0.19965607814422298,0.19623233182896918,0.1980892730666933,0.19362117834768244,0.20179807528361537,1.0,0.314164264900783,0.2043874645506286,0.22112413202400233
sentence-t5-large,0.21303931887742575,0.19481045602361802,0.17305467916466527,0.1862449890946207,0.1399284618405404,0.1924124896644481,0.16482442003058456,0.16405588322630724,0.23474497570336716,0.2014551367891865,0.17768720242986874,0.18177799337172248,0.18841748957695612,0.2337955013953928,0.20876902672936434,0.314164264900783,1.0,0.22200513432897462,0.210514603646261
text-embedding-3-large,0.3652643569612443,0.27818999597109134,0.2830302542397751,0.27141751747592613,0.21647586424930576,0.26007938809133274,0.2418678283987244,0.2315377405560464,0.32957904020510165,0.2862867554857617,0.2863522409974677,0.25879618269337146,0.1749077941226065,0.216461423622664,0.2948743702106287,0.2043874645506286,0.22200513432897462,1.0,0.4115859149468464
text-embedding-3-small,0.3026842771724277,0.27273765523352944,0.28709537736373947,0.257617116080032,0.23939363691134935,0.2640534015037847,0.2512525328579421,0.2438938052785007,0.3118136861830296,0.29280459197290265,0.2945962944307723,0.2708560907597887,0.17781775810729225,0.21665287557418997,0.2857589174230911,0.22112413202400233,0.210514603646261,0.4115859149468464,1.0
