,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.2877120639557001,0.2755037813520385,0.2809419435616476,0.24315015816155416,0.28740910502597905,0.24000360164045925,0.2168835758280386,0.3341470714337932,0.2917788104900716,0.28171789137305986,0.27518647739378893,0.2389130468221915,0.26439460198004355,0.3002950983951593,0.24582790746763727,0.2576011244924674,0.41360558144850523,0.37696615473493816
UAE-Large-V1,0.2877120639557001,1.0,0.34597628009012327,0.755822961022876,0.3337679875918493,0.248727273711665,0.19802315742126347,0.1731455874059253,0.31603129189965956,0.3511053477708147,0.41913701887587057,0.33120981461169974,0.17513302472011194,0.19863048351543214,0.8315892380225215,0.19849334815287384,0.20089298843701603,0.3050177738784426,0.2921877507967676
bge-base-en-v1.5,0.2755037813520385,0.34597628009012327,1.0,0.3232472416426294,0.3077568032249657,0.28931213477887796,0.2719731149121731,0.22885564192219646,0.33609958807643353,0.5075207977255828,0.377402724844284,0.3614070495609862,0.16868783691084124,0.18543598958867705,0.36136333109517094,0.1961166276937456,0.19598924860696965,0.31873759808184965,0.31987478629665356
bge-large-en-v1.5,0.2809419435616476,0.755822961022876,0.3232472416426294,1.0,0.34431442871738854,0.23762828479052114,0.17528761520000694,0.1580812900781995,0.29986738275022756,0.3125374511542838,0.35708922607736304,0.2982755559180056,0.17408075389817093,0.19578267643350317,0.7061159397880467,0.18827712203640126,0.19187034711653222,0.2881597884389583,0.2718803088763144
bge-small-en-v1.5,0.24315015816155416,0.3337679875918493,0.3077568032249657,0.34431442871738854,1.0,0.2114983754751759,0.1774016902867039,0.17075089487174944,0.2642035872547243,0.2736582994003548,0.2645659675607105,0.34325351874662197,0.1686236879830625,0.18602531427863384,0.3337396967535112,0.18383177776014514,0.18438325721806634,0.24617546212277192,0.23461294469745872
e5-base-v2,0.28740910502597905,0.248727273711665,0.28931213477887796,0.23762828479052114,0.2114983754751759,1.0,0.39539346263323727,0.3694676062653494,0.3644537572735394,0.2970674170014269,0.2917581162831789,0.30491637046861975,0.21573985123304834,0.23891939167366952,0.2653947732922814,0.2495203414443675,0.24395827755095634,0.31004658295228904,0.3179128728603407
e5-large-v2,0.24000360164045925,0.19802315742126347,0.2719731149121731,0.17528761520000694,0.1774016902867039,0.39539346263323727,1.0,0.3847349127322148,0.427010397094387,0.2806286516629394,0.28919523226673916,0.2925332180473824,0.18479294162801765,0.19924148407368494,0.2141003345991869,0.239379974238473,0.2342620092327763,0.29649492307276837,0.32466156507715227
e5-small-v2,0.2168835758280386,0.1731455874059253,0.22885564192219646,0.1580812900781995,0.17075089487174944,0.3694676062653494,0.3847349127322148,1.0,0.2840392394101528,0.233504186381147,0.24204177724031717,0.2624873436769428,0.18409612903517683,0.1972759971683419,0.18506536740813379,0.23077742870303244,0.21995045591688206,0.24920269190893607,0.2622717323702951
embed-english-v3.0,0.3341470714337932,0.31603129189965956,0.33609958807643353,0.29986738275022756,0.2642035872547243,0.3644537572735394,0.427010397094387,0.2840392394101528,1.0,0.3555742796796932,0.35068660124826884,0.35087699633076447,0.22783826672160842,0.25269322008497874,0.33541937445017495,0.25715297398653314,0.26638534441862305,0.362245339808447,0.37450107901748525
gte-base,0.2917788104900716,0.3511053477708147,0.5075207977255828,0.3125374511542838,0.2736582994003548,0.2970674170014269,0.2806286516629394,0.233504186381147,0.3555742796796932,1.0,0.49429636209079353,0.45608679969056076,0.16608867473136904,0.1870447061737524,0.3760396356295159,0.20875702194154866,0.2100449253370398,0.35367874551110035,0.35683606264550005
gte-large,0.28171789137305986,0.41913701887587057,0.377402724844284,0.35708922607736304,0.2645659675607105,0.2917581162831789,0.28919523226673916,0.24204177724031717,0.35068660124826884,0.49429636209079353,1.0,0.47312564308954735,0.16993345303730373,0.19161652846762334,0.45637481304161104,0.22750162718675465,0.21946562955265064,0.35672702738232703,0.3665585082831592
gte-small,0.27518647739378893,0.33120981461169974,0.3614070495609862,0.2982755559180056,0.34325351874662197,0.30491637046861975,0.2925332180473824,0.2624873436769428,0.35087699633076447,0.45608679969056076,0.47312564308954735,1.0,0.17979599737536434,0.20142600392060253,0.35976313797972387,0.23675636706473532,0.2322274742207991,0.34449943315704507,0.34675134122126394
gtr-t5-base,0.2389130468221915,0.17513302472011194,0.16868783691084124,0.17408075389817093,0.1686236879830625,0.21573985123304834,0.18479294162801765,0.18409612903517683,0.22783826672160842,0.16608867473136904,0.16993345303730373,0.17979599737536434,1.0,0.37774918876452274,0.18177253434743343,0.2762814122623918,0.24293706725097103,0.22476684998501986,0.24002685792554423
gtr-t5-large,0.26439460198004355,0.19863048351543214,0.18543598958867705,0.19578267643350317,0.18602531427863384,0.23891939167366952,0.19924148407368494,0.1972759971683419,0.25269322008497874,0.1870447061737524,0.19161652846762334,0.20142600392060253,0.37774918876452274,1.0,0.20708845488742506,0.2582322567202884,0.29004833652633594,0.24827585902660354,0.2652023387103929
mxbai-embed-large-v1,0.3002950983951593,0.8315892380225215,0.36136333109517094,0.7061159397880467,0.3337396967535112,0.2653947732922814,0.2141003345991869,0.18506536740813379,0.33541937445017495,0.3760396356295159,0.45637481304161104,0.35976313797972387,0.18177253434743343,0.20708845488742506,1.0,0.21097517406105923,0.2143539508882706,0.32639518923704663,0.310344017448375
