,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.13584627645024117,0.14947585672678187,0.14121775944482096,0.11194366286378202,0.16044346070971302,0.10264739088778617,0.09868548806449036,0.19610683130830492,0.1324218387091063,0.13117231481762665,0.1126822246056791,0.11824520435354455,0.13848208744561982,0.13672308899671753,0.10547118401180404,0.11693294579928981,0.18388235331464994,0.1672658560912292
UAE-Large-V1,0.13584627645024117,1.0,0.1920846572532033,0.296972231272095,0.13940070720939832,0.14180236913247846,0.11582943839337764,0.10477641950537529,0.12246124983338008,0.16734836599655203,0.17922530324228308,0.15723186018756688,0.09307350913447894,0.10211000795779393,0.3719355621541587,0.09168517965353437,0.10348764154636005,0.13369089726036842,0.126323784727354
bge-base-en-v1.5,0.14947585672678187,0.1920846572532033,1.0,0.16732404733119563,0.15738894491854627,0.1627235806581085,0.1265575242642013,0.11766690483432703,0.14798259911135625,0.19545088986765705,0.1693343174697402,0.157729513387088,0.1100208404847236,0.1133777064423049,0.1921407441801162,0.12806620885808784,0.1072839123923262,0.14705775112148445,0.14466489603189683
bge-large-en-v1.5,0.14121775944482096,0.296972231272095,0.16732404733119563,1.0,0.12931534546188017,0.13553319396229205,0.11450161336259633,0.09893506524633139,0.13107379176594716,0.14818748432369708,0.15346332799889695,0.13936294941306654,0.09619828893050922,0.10346235242179447,0.27192413971079626,0.09459375540981262,0.10126846389841049,0.12926136521438758,0.12337546058211359
bge-small-en-v1.5,0.11194366286378202,0.13940070720939832,0.15738894491854627,0.12931534546188017,1.0,0.1250777899813392,0.09067734968690144,0.10032481644790597,0.0947967261031103,0.11520223491919357,0.13152910506896046,0.1394396292662359,0.0844328630797478,0.09028873077978652,0.14481402246297986,0.08892932418601068,0.07966421819305845,0.09836911096109942,0.09228020986867275
e5-base-v2,0.16044346070971302,0.14180236913247846,0.1627235806581085,0.13553319396229205,0.1250777899813392,1.0,0.16566714144020714,0.15970913173708115,0.1713046636566345,0.13356047230017495,0.12270248041880956,0.13696335502056825,0.10310219599530555,0.12568634363785977,0.15356284714722476,0.12235409402954006,0.12875390198718778,0.15145629466356378,0.15763629742729615
e5-large-v2,0.10264739088778617,0.11582943839337764,0.1265575242642013,0.11450161336259633,0.09067734968690144,0.16566714144020714,1.0,0.14705207322232378,0.13979664116234822,0.12311871648657392,0.10352481772339116,0.11746108169374098,0.07680192822771144,0.10070482825416337,0.1208271169110557,0.09036659704095877,0.09576145853666372,0.14053757835618674,0.13313381445237474
e5-small-v2,0.09868548806449036,0.10477641950537529,0.11766690483432703,0.09893506524633139,0.10032481644790597,0.15970913173708115,0.14705207322232378,1.0,0.12587258547614924,0.09278435044016882,0.09974960392771115,0.09367077322830265,0.0712661866132937,0.09369487389142962,0.11239505059341971,0.09175764386534521,0.09166552153887654,0.12846626817218243,0.12368724266370662
embed-english-v3.0,0.19610683130830492,0.12246124983338008,0.14798259911135625,0.13107379176594716,0.0947967261031103,0.1713046636566345,0.13979664116234822,0.12587258547614924,1.0,0.15193952720672133,0.10973453929951002,0.11488298853106961,0.11394208695720909,0.12896490233059205,0.12075834904284674,0.10958171184881232,0.12626054296350114,0.20271804380069916,0.164605026906184
gte-base,0.1324218387091063,0.16734836599655203,0.19545088986765705,0.14818748432369708,0.11520223491919357,0.13356047230017495,0.12311871648657392,0.09278435044016882,0.15193952720672133,1.0,0.17856589416357868,0.18192896905795497,0.09298620310611616,0.10766938534180001,0.1767356077196939,0.10332749308386516,0.11100676564167036,0.13769686640084433,0.13196154466933377
gte-large,0.13117231481762665,0.17922530324228308,0.1693343174697402,0.15346332799889695,0.13152910506896046,0.12270248041880956,0.10352481772339116,0.09974960392771115,0.10973453929951002,0.17856589416357868,1.0,0.16978816788459875,0.08768358225989475,0.0989755793154268,0.19926385390605247,0.11527971552250968,0.08101304897885284,0.13207877927813708,0.11927070518499745
gte-small,0.1126822246056791,0.15723186018756688,0.157729513387088,0.13936294941306654,0.1394396292662359,0.13696335502056825,0.11746108169374098,0.09367077322830265,0.11488298853106961,0.18192896905795497,0.16978816788459875,1.0,0.08501055637655544,0.10619494619162195,0.16062809530334413,0.10952606617742168,0.09921835225018885,0.11069375553058253,0.11372690183656188
gtr-t5-base,0.11824520435354455,0.09307350913447894,0.1100208404847236,0.09619828893050922,0.0844328630797478,0.10310219599530555,0.07680192822771144,0.0712661866132937,0.11394208695720909,0.09298620310611616,0.08768358225989475,0.08501055637655544,1.0,0.16210057542773165,0.09186807090292769,0.11085940857563573,0.09981550950596457,0.10589412277737642,0.10962692574401929
gtr-t5-large,0.13848208744561982,0.10211000795779393,0.1133777064423049,0.10346235242179447,0.09028873077978652,0.12568634363785977,0.10070482825416337,0.09369487389142962,0.12896490233059205,0.10766938534180001,0.0989755793154268,0.10619494619162195,0.16210057542773165,1.0,0.11353425320007426,0.11774527212484928,0.11921681914296277,0.12295675819876822,0.1405446280367365
mxbai-embed-large-v1,0.13672308899671753,0.3719355621541587,0.1921407441801162,0.27192413971079626,0.14481402246297986,0.15356284714722476,0.1208271169110557,0.11239505059341971,0.12075834904284674,0.1767356077196939,0.19926385390605247,0.16062809530334413,0.09186807090292769,0.11353425320007426,1.0,0.0988153201935109,0.0992582445068683,0.13449897244190392,0.13597414390551207
sentence-t5-base,0.10547118401180404,0.09168517965353437,0.12806620885808784,0.09459375540981262,0.08892932418601068,0.12235409402954006,0.09036659704095877,0.09175764386534521,0.10958171184881232,0.10332749308386516,0.11527971552250968,0.10952606617742168,0.11085940857563573,0.11774527212484928,0.0988153201935109,1.0,0.16683115231032508,0.10851219373072288,0.12236533085349997
sentence-t5-large,0.11693294579928981,0.10348764154636005,0.1072839123923262,0.10126846389841049,0.07966421819305845,0.12875390198718778,0.09576145853666372,0.09166552153887654,0.12626054296350114,0.11100676564167036,0.08101304897885284,0.09921835225018885,0.09981550950596457,0.11921681914296277,0.0992582445068683,0.16683115231032508,1.0,0.13652954714867943,0.11866972841185179
text-embedding-3-large,0.18388235331464994,0.13369089726036842,0.14705775112148445,0.12926136521438758,0.09836911096109942,0.15145629466356378,0.14053757835618674,0.12846626817218243,0.20271804380069916,0.13769686640084433,0.13207877927813708,0.11069375553058253,0.10589412277737642,0.12295675819876822,0.13449897244190392,0.10851219373072288,0.13652954714867943,1.0,0.20339636471871722
text-embedding-3-small,0.1672658560912292,0.126323784727354,0.14466489603189683,0.12337546058211359,0.09228020986867275,0.15763629742729615,0.13313381445237474,0.12368724266370662,0.164605026906184,0.13196154466933377,0.11927070518499745,0.11372690183656188,0.10962692574401929,0.1405446280367365,0.13597414390551207,0.12236533085349997,0.11866972841185179,0.20339636471871722,1.0
