,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.5506666666666666,0.5082020202020202,0.6406868686868689,0.4105454545454545,0.7102222222222221,0.43333333333333335,0.33599999999999997,0.6730909090909091,0.41511111111111115,0.2813333333333333,0.37066666666666664,0.40141414141414145,0.3694141414141414,0.5675959595959595,0.3358787878787879,0.3897777777777777,0.6497777777777778,0.6636767676767676
UAE-Large-V1,0.5506666666666666,1.0,0.6171313131313131,0.6977373737373737,0.37038383838383837,0.49599999999999994,0.42488888888888887,0.3204444444444444,0.5798787878787878,0.49022222222222217,0.4786666666666666,0.34888888888888886,0.37438383838383843,0.3483232323232323,0.8460606060606061,0.3244444444444444,0.29333333333333333,0.6347878787878788,0.5117575757575757
bge-base-en-v1.5,0.5082020202020202,0.6171313131313131,1.0,0.5974141414141415,0.48004040404040405,0.568,0.46759595959595956,0.4106262626262626,0.6131313131313131,0.6333333333333333,0.48133333333333334,0.4062222222222222,0.38666666666666666,0.3103838383838384,0.6045656565656566,0.4459393939393939,0.3275555555555556,0.5395555555555556,0.4223434343434343
bge-large-en-v1.5,0.6406868686868689,0.6977373737373737,0.5974141414141415,1.0,0.36981818181818177,0.5569292929292929,0.4266666666666666,0.2767676767676768,0.6188282828282827,0.460040404040404,0.408,0.33971717171717175,0.3906666666666666,0.36133333333333334,0.717090909090909,0.35644444444444445,0.3813333333333334,0.5886464646464646,0.5948282828282828
bge-small-en-v1.5,0.4105454545454545,0.37038383838383837,0.48004040404040405,0.36981818181818177,1.0,0.45987878787878783,0.36824242424242426,0.3306666666666666,0.5059393939393939,0.3813333333333333,0.308,0.5862222222222222,0.2995555555555556,0.2733333333333333,0.41349494949494947,0.2733333333333333,0.3306666666666666,0.4408888888888889,0.4008888888888888
e5-base-v2,0.7102222222222221,0.49599999999999994,0.568,0.5569292929292929,0.45987878787878783,1.0,0.4687676767676768,0.4433131313131314,0.6891313131313132,0.5117575757575757,0.3748686868686868,0.5186666666666667,0.43511111111111106,0.3918787878787878,0.5534949494949495,0.37777777777777777,0.41555555555555557,0.6075151515151515,0.5704242424242424
e5-large-v2,0.43333333333333335,0.42488888888888887,0.46759595959595956,0.4266666666666666,0.36824242424242426,0.4687676767676768,1.0,0.39111111111111113,0.6156363636363636,0.39309090909090905,0.3208888888888889,0.3271111111111111,0.39955555555555555,0.2826666666666667,0.5151111111111111,0.2911111111111111,0.3208888888888889,0.5311515151515152,0.45911111111111114
e5-small-v2,0.33599999999999997,0.3204444444444444,0.4106262626262626,0.2767676767676768,0.3306666666666666,0.4433131313131314,0.39111111111111113,1.0,0.3932121212121212,0.3375353535353536,0.1831111111111111,0.2542222222222222,0.3217777777777778,0.30844444444444447,0.3653333333333333,0.3262222222222222,0.2631111111111111,0.5015757575757576,0.36096969696969694
embed-english-v3.0,0.6730909090909091,0.5798787878787878,0.6131313131313131,0.6188282828282827,0.5059393939393939,0.6891313131313132,0.6156363636363636,0.3932121212121212,1.0,0.48597979797979796,0.3878787878787878,0.42044444444444445,0.47955555555555557,0.4181010101010101,0.6367676767676769,0.34262626262626256,0.38666666666666666,0.6692525252525252,0.6528484848484848
gte-base,0.41511111111111115,0.49022222222222217,0.6333333333333333,0.460040404040404,0.3813333333333333,0.5117575757575757,0.39309090909090905,0.3375353535353536,0.48597979797979796,1.0,0.5804444444444443,0.45284848484848483,0.3612929292929293,0.2662626262626263,0.5262222222222221,0.3377777777777778,0.28355555555555556,0.43094949494949497,0.4023838383838384
gte-large,0.2813333333333333,0.4786666666666666,0.48133333333333334,0.408,0.308,0.3748686868686868,0.3208888888888889,0.1831111111111111,0.3878787878787878,0.5804444444444443,1.0,0.5249292929292929,0.24666666666666665,0.19644444444444442,0.5106666666666666,0.28444444444444444,0.3244444444444444,0.3266262626262626,0.3622222222222222
gte-small,0.37066666666666664,0.34888888888888886,0.4062222222222222,0.33971717171717175,0.5862222222222222,0.5186666666666667,0.3271111111111111,0.2542222222222222,0.42044444444444445,0.45284848484848483,0.5249292929292929,1.0,0.2253333333333333,0.13333333333333333,0.4288888888888889,0.26,0.2942222222222222,0.3124444444444444,0.35111111111111115
gtr-t5-base,0.40141414141414145,0.37438383838383843,0.38666666666666666,0.3906666666666666,0.2995555555555556,0.43511111111111106,0.39955555555555555,0.3217777777777778,0.47955555555555557,0.3612929292929293,0.24666666666666665,0.2253333333333333,1.0,0.5147070707070707,0.37688888888888883,0.29971717171717166,0.2418181818181818,0.49644444444444447,0.5049292929292929
gtr-t5-large,0.3694141414141414,0.3483232323232323,0.3103838383838384,0.36133333333333334,0.2733333333333333,0.3918787878787878,0.2826666666666667,0.30844444444444447,0.4181010101010101,0.2662626262626263,0.19644444444444442,0.13333333333333333,0.5147070707070707,1.0,0.3524444444444444,0.19498989898989896,0.16448484848484848,0.5191111111111111,0.40941414141414145
mxbai-embed-large-v1,0.5675959595959595,0.8460606060606061,0.6045656565656566,0.717090909090909,0.41349494949494947,0.5534949494949495,0.5151111111111111,0.3653333333333333,0.6367676767676769,0.5262222222222221,0.5106666666666666,0.4288888888888889,0.37688888888888883,0.3524444444444444,1.0,0.36577777777777776,0.3373333333333333,0.6772525252525253,0.5822626262626263
sentence-t5-base,0.3358787878787879,0.3244444444444444,0.4459393939393939,0.35644444444444445,0.2733333333333333,0.37777777777777777,0.2911111111111111,0.3262222222222222,0.34262626262626256,0.3377777777777778,0.28444444444444444,0.26,0.29971717171717166,0.19498989898989896,0.36577777777777776,1.0,0.49200000000000005,0.30638383838383837,0.3501010101010101
sentence-t5-large,0.3897777777777777,0.29333333333333333,0.3275555555555556,0.3813333333333334,0.3306666666666666,0.41555555555555557,0.3208888888888889,0.2631111111111111,0.38666666666666666,0.28355555555555556,0.3244444444444444,0.2942222222222222,0.2418181818181818,0.16448484848484848,0.3373333333333333,0.49200000000000005,1.0,0.37955555555555553,0.42177777777777775
text-embedding-3-large,0.6497777777777778,0.6347878787878788,0.5395555555555556,0.5886464646464646,0.4408888888888889,0.6075151515151515,0.5311515151515152,0.5015757575757576,0.6692525252525252,0.43094949494949497,0.3266262626262626,0.3124444444444444,0.49644444444444447,0.5191111111111111,0.6772525252525253,0.30638383838383837,0.37955555555555553,1.0,0.7077979797979799
text-embedding-3-small,0.6636767676767676,0.5117575757575757,0.4223434343434343,0.5948282828282828,0.4008888888888888,0.5704242424242424,0.45911111111111114,0.36096969696969694,0.6528484848484848,0.4023838383838384,0.3622222222222222,0.35111111111111115,0.5049292929292929,0.40941414141414145,0.5822626262626263,0.3501010101010101,0.42177777777777775,0.7077979797979799,1.0
