,SFR-Embedding-Mistral,UAE-Large-V1,bge-base-en-v1.5,bge-large-en-v1.5,bge-small-en-v1.5,e5-base-v2,e5-large-v2,e5-small-v2,embed-english-v3.0,gte-base,gte-large,gte-small,gtr-t5-base,gtr-t5-large,mxbai-embed-large-v1,sentence-t5-base,sentence-t5-large,text-embedding-3-large,text-embedding-3-small
SFR-Embedding-Mistral,1.0,0.14976603365189273,0.1544936415873212,0.1685751965609227,0.10793773698664266,0.17972607247566053,0.12475756785487592,0.10089591798164761,0.20151812161067542,0.1362166918172076,0.10612310639455469,0.09521211772603141,0.1273826421261608,0.12784535284806509,0.15448736636918128,0.0885055999737442,0.09971040098517711,0.22110788518697777,0.19289232589964297
UAE-Large-V1,0.14976603365189273,1.0,0.18970215282820255,0.26347159319008984,0.11650862473633246,0.14072125190399817,0.12082490880563705,0.0981059297637559,0.17302780337125254,0.1639269857505633,0.16224302241623476,0.1099145579447757,0.10605185337716998,0.10399250263956386,0.3666247050549088,0.08521960882211915,0.08099670510367142,0.17350610379199718,0.14184995353339594
bge-base-en-v1.5,0.1544936415873212,0.18970215282820255,1.0,0.1698881360283168,0.14646368907911456,0.16017511270119367,0.12572436038458482,0.11351696588511614,0.1795123004153208,0.20649202001811987,0.14717793879496785,0.12275922915661386,0.11069612361524031,0.10403650813981717,0.18256158916596868,0.10106733618633049,0.08305125002698341,0.15784775163100054,0.1275574036154486
bge-large-en-v1.5,0.1685751965609227,0.26347159319008984,0.1698881360283168,1.0,0.12015554911949086,0.1422651670553259,0.12157727798501719,0.08219109514747756,0.1698482805296273,0.1518512203565641,0.1396891272491752,0.10426564364354889,0.11359682430311555,0.11080488524846457,0.2677979063024309,0.0893309247300314,0.09184679955018867,0.15523620841285618,0.1587906392333877
bge-small-en-v1.5,0.10793773698664266,0.11650862473633246,0.14646368907911456,0.12015554911949086,1.0,0.12284689591251413,0.10100700409998346,0.09131523717396871,0.1408365482114766,0.11685850956010702,0.10233130038807767,0.1521630856328091,0.08582074057480721,0.08319278533299915,0.12198381186497421,0.06551827500326354,0.07617320084704982,0.11929972919851173,0.11198752941429806
e5-base-v2,0.17972607247566053,0.14072125190399817,0.16017511270119367,0.1422651670553259,0.12284689591251413,1.0,0.14514150735263823,0.13429275707744298,0.1928971193565886,0.1393550261878336,0.10930816109326674,0.12519395261825983,0.11364357081495184,0.12013390199862409,0.15269458719573872,0.08826773784797286,0.09509921845155063,0.1737546139504396,0.16057149541972693
e5-large-v2,0.12475756785487592,0.12082490880563705,0.12572436038458482,0.12157727798501719,0.10100700409998346,0.14514150735263823,1.0,0.12430397588910898,0.17078508940565676,0.10895704248990264,0.09635250891158816,0.0888695560986145,0.10325687366917345,0.08483977826218947,0.13540784233735434,0.07223632904675292,0.07988982822724304,0.14694152252843776,0.12722433998867558
e5-small-v2,0.10089591798164761,0.0981059297637559,0.11351696588511614,0.08219109514747756,0.09131523717396871,0.13429275707744298,0.12430397588910898,1.0,0.1157920016908853,0.09302760147832448,0.07169695154328733,0.07460836869451568,0.08764700388545307,0.09277968745008401,0.10660892781924698,0.08064746881288765,0.07086974240332934,0.14222242029518953,0.10418337658272873
embed-english-v3.0,0.20151812161067542,0.17302780337125254,0.1795123004153208,0.1698482805296273,0.1408365482114766,0.1928971193565886,0.17078508940565676,0.1157920016908853,1.0,0.15305957629474512,0.1283792263743558,0.1153692275499529,0.13004285460072842,0.12809653746454877,0.1792469561033398,0.09023301701187166,0.09622683612448395,0.19752042042496007,0.18222947506719958
gte-base,0.1362166918172076,0.1639269857505633,0.20649202001811987,0.1518512203565641,0.11685850956010702,0.1393550261878336,0.10895704248990264,0.09302760147832448,0.15305957629474512,1.0,0.21024174860454065,0.1510764347933315,0.10056143041992778,0.09232511422198902,0.17452204778332425,0.08290198531259295,0.08387234400986684,0.14456519368322526,0.13229416788329726
